property_type,sector,builtup,bedRoom,bathroom,balcony,agePossession,furnish_type,servant_room,store_room,luxury_score_category,floorNum_category,price
0.0,102.0,1311.0,2,2,2.0,1.0,2.0,0,0,2.0,0.0,100.0
0.0,6.0,3177.0,4,4,4.0,3.0,2.0,0,0,1.0,2.0,300.0
0.0,139.0,500.0,1,1,1.0,1.0,0.0,0,0,1.0,0.0,21.0
0.0,135.0,1095.0,2,2,4.0,1.0,0.0,0,0,2.0,0.0,82.0
0.0,133.0,1983.0,4,3,2.0,1.0,0.0,0,0,1.0,0.0,95.0
0.0,102.0,1127.0,2,2,3.0,4.0,0.0,0,0,2.0,2.0,92.0
0.0,2.0,2944.0,3,3,4.0,0.0,0.0,1,0,2.0,2.0,125.0
0.0,125.0,1360.0,2,2,2.0,1.0,0.0,0,0,1.0,2.0,78.0
0.0,136.0,652.0,2,1,2.0,1.0,2.0,0,0,1.0,2.0,50.0
0.0,133.0,1765.0,4,3,3.0,1.0,0.0,0,0,1.0,0.0,95.0
0.0,53.0,1619.0,3,3,4.0,1.0,0.0,0,0,1.0,2.0,200.0
0.0,47.0,611.0,2,1,2.0,3.0,0.0,0,0,1.0,1.0,26.0
0.0,19.0,543.0,2,1,1.0,3.0,0.0,0,0,1.0,1.0,22.0
0.0,17.0,1403.0,3,2,0.0,2.0,2.0,0,0,1.0,1.0,80.0
0.0,9.0,1149.0,2,2,3.0,4.0,0.0,0,0,2.0,0.0,110.0
0.0,34.0,555.0,1,1,1.0,0.0,0.0,0,0,1.0,1.0,20.0
0.0,133.0,1693.0,4,5,4.0,3.0,1.0,1,0,2.0,0.0,90.0
0.0,139.0,516.0,2,2,2.0,3.0,0.0,0,0,1.0,2.0,30.0
0.0,37.0,1860.0,3,3,3.0,1.0,0.0,0,0,2.0,0.0,279.0
0.0,139.0,720.0,2,2,2.0,3.0,0.0,0,0,2.0,2.0,39.0
0.0,133.0,1983.0,4,3,2.0,1.0,0.0,0,0,2.0,0.0,95.0
0.0,124.0,102.0,2,2,3.0,4.0,0.0,0,0,1.0,0.0,135.0
0.0,50.0,570.0,2,2,1.0,3.0,2.0,0,0,1.0,1.0,22.0
0.0,3.0,1086.0,2,2,2.0,3.0,0.0,0,0,1.0,2.0,67.0
0.0,98.0,1186.0,2,2,2.0,1.0,0.0,0,0,2.0,0.0,200.0
0.0,108.0,1541.0,3,3,2.0,0.0,0.0,1,0,2.0,0.0,115.0
0.0,34.0,588.0,1,1,2.0,0.0,0.0,0,0,2.0,2.0,55.0
0.0,94.0,1333.0,2,2,2.0,4.0,0.0,0,0,1.0,1.0,150.0
0.0,20.0,1615.0,3,3,4.0,4.0,0.0,0,0,1.0,2.0,235.0
0.0,91.0,944.0,2,2,2.0,0.0,0.0,0,0,2.0,1.0,38.0
0.0,119.0,1131.0,2,2,2.0,3.0,0.0,0,0,1.0,2.0,100.0
0.0,59.0,1539.0,3,2,3.0,4.0,0.0,0,0,1.0,0.0,102.0
0.0,55.0,1244.0,3,2,3.0,4.0,0.0,0,0,1.0,1.0,72.0
0.0,118.0,761.0,1,1,1.0,3.0,0.0,0,0,2.0,0.0,85.0
0.0,16.0,1833.0,3,3,3.0,0.0,2.0,0,0,1.0,1.0,110.0
0.0,6.0,828.0,2,2,2.0,4.0,0.0,0,0,2.0,2.0,135.0
0.0,57.0,407.0,1,1,1.0,3.0,0.0,0,0,2.0,2.0,36.5
0.0,121.0,1666.0,3,2,3.0,3.0,0.0,0,0,1.0,1.0,125.0
0.0,107.0,2111.0,4,3,3.0,1.0,0.0,0,1,1.0,1.0,190.0
0.0,119.0,1361.0,2,2,3.0,3.0,0.0,0,0,2.0,0.0,64.45
0.0,124.0,3152.0,4,4,4.0,1.0,0.0,0,0,1.0,0.0,270.0
0.0,14.0,1250.0,2,2,2.0,4.0,2.0,0,0,1.0,2.0,210.0
0.0,94.0,1721.0,3,3,3.0,4.0,2.0,0,0,1.0,1.0,217.0
0.0,94.0,1244.0,2,2,2.0,4.0,0.0,0,0,2.0,2.0,170.0
0.0,0.0,3094.0,3,4,3.0,4.0,2.0,0,0,2.0,2.0,165.0
0.0,80.0,2199.0,4,4,4.0,1.0,0.0,0,0,1.0,0.0,176.0
0.0,23.0,1178.0,3,3,2.0,3.0,0.0,0,0,2.0,2.0,60.0
0.0,139.0,1222.0,2,2,3.0,1.0,0.0,0,0,1.0,1.0,91.0
0.0,9.0,695.0,3,2,2.0,4.0,1.0,0,0,2.0,2.0,49.0
0.0,34.0,1100.0,2,2,1.0,3.0,0.0,0,0,1.0,1.0,95.0
0.0,139.0,650.0,2,2,1.0,1.0,0.0,0,0,2.0,0.0,30.0
0.0,57.0,319.0,1,1,1.0,3.0,0.0,0,0,2.0,2.0,37.1
0.0,112.0,1199.0,2,2,3.0,3.0,0.0,0,0,1.0,0.0,75.0
0.0,98.0,1649.96,3,3,4.0,3.0,0.0,0,0,2.0,2.0,260.0
0.0,114.0,2176.0,3,3,4.0,2.0,0.0,1,0,1.0,2.0,110.0
0.0,9.0,1403.0,2,2,2.0,4.0,0.0,0,0,1.0,2.0,150.0
0.0,94.0,1402.0,3,3,2.0,1.0,0.0,0,0,2.0,2.0,224.00000000000003
0.0,94.0,1150.0,2,2,2.0,1.0,0.0,0,0,1.0,2.0,157.0
0.0,81.0,2476.0,4,4,3.0,4.0,0.0,0,0,2.0,0.0,740.0
0.0,4.0,555.0,2,2,1.0,1.0,0.0,0,0,1.0,1.0,22.0
0.0,139.0,1000.0,2,2,1.0,1.0,0.0,0,0,1.0,0.0,32.0
0.0,125.0,1231.0,2,2,1.0,4.0,1.0,0,0,1.0,0.0,74.0
0.0,98.0,1141.0,2,2,3.0,4.0,0.0,0,0,1.0,0.0,195.0
0.0,86.0,543.0,1,1,1.0,0.0,0.0,0,0,1.0,1.0,60.0
0.0,11.0,1055.0,3,2,1.0,3.0,0.0,0,0,1.0,1.0,45.0
0.0,137.0,511.0,2,1,2.0,1.0,0.0,0,0,2.0,2.0,30.0
0.0,128.0,1581.0,3,3,2.0,1.0,0.0,0,0,2.0,1.0,130.0
0.0,65.0,1640.03,3,3,2.0,2.0,2.0,0,0,1.0,0.0,275.0
0.0,94.0,1278.0,2,2,2.0,4.0,0.0,0,0,2.0,2.0,170.0
0.0,126.0,1305.0,3,3,4.0,1.0,0.0,0,0,2.0,2.0,175.0
0.0,120.0,1150.0,2,2,3.0,0.0,2.0,0,0,2.0,1.0,67.0
0.0,112.0,1774.0,3,3,3.0,1.0,0.0,1,0,1.0,1.0,108.0
0.0,136.0,1611.0,2,3,3.0,3.0,0.0,1,0,1.0,2.0,95.0
0.0,1.0,1028.0,2,2,1.0,2.0,0.0,0,0,2.0,0.0,56.0
0.0,9.0,1611.0,2,2,3.0,3.0,2.0,0,0,1.0,0.0,85.0
0.0,48.0,1161.0,2,2,3.0,4.0,0.0,0,0,2.0,0.0,125.0
0.0,139.0,1175.0,2,2,3.0,1.0,0.0,0,0,1.0,1.0,105.0
0.0,125.0,1231.0,2,2,1.0,1.0,0.0,0,0,1.0,2.0,78.0
0.0,139.0,978.0,3,2,4.0,4.0,0.0,0,0,2.0,2.0,79.0
0.0,137.0,502.0,2,2,2.0,1.0,1.0,0,0,1.0,0.0,32.0
0.0,90.0,2550.0,3,3,3.0,4.0,0.0,0,0,2.0,2.0,378.0
0.0,125.0,637.0,2,2,1.0,4.0,0.0,0,0,1.0,0.0,45.0
0.0,53.0,119.0,3,4,4.0,1.0,0.0,1,0,1.0,2.0,162.0
0.0,62.0,1055.0,2,2,1.0,3.0,0.0,0,0,1.0,2.0,36.0
0.0,135.0,571.0,2,2,2.0,1.0,2.0,0,0,2.0,0.0,45.0
0.0,114.0,1467.0,2,2,3.0,4.0,0.0,0,0,1.0,0.0,98.88
0.0,135.0,1255.0,2,2,2.0,1.0,0.0,0,0,2.0,0.0,55.0
0.0,91.0,790.0,2,2,0.0,3.0,0.0,0,0,2.0,1.0,60.0
0.0,135.0,809.0,2,2,2.0,1.0,0.0,0,0,2.0,0.0,46.0
0.0,128.0,1473.0,3,3,2.0,4.0,0.0,0,0,1.0,2.0,113.0
0.0,113.0,1833.0,3,3,3.0,1.0,0.0,1,0,2.0,0.0,210.0
0.0,135.0,610.0,2,2,1.0,1.0,0.0,0,0,1.0,2.0,38.0
0.0,126.0,1745.0,4,4,3.0,1.0,0.0,1,0,2.0,1.0,210.0
0.0,11.0,833.0,3,2,1.0,0.0,0.0,0,0,1.0,1.0,42.0
0.0,130.0,2000.0,4,3,2.0,0.0,2.0,0,0,1.0,2.0,120.0
0.0,139.0,500.0,2,2,2.0,3.0,0.0,0,0,1.0,2.0,28.0
0.0,120.0,1299.0,2,2,2.0,3.0,0.0,0,0,2.0,0.0,100.0
0.0,58.0,1738.0,3,3,3.0,3.0,2.0,0,0,2.0,2.0,105.0
0.0,126.0,694.0,2,2,1.0,1.0,0.0,0,0,1.0,2.0,45.0
0.0,133.0,1423.0,3,3,0.0,3.0,2.0,0,0,2.0,1.0,85.0
0.0,9.0,1491.0,3,3,3.0,1.0,0.0,0,0,1.0,2.0,130.0
0.0,140.0,1350.0,2,2,2.0,4.0,0.0,0,0,1.0,2.0,68.85
0.0,1.0,565.0,1,1,1.0,0.0,0.0,0,0,1.0,0.0,38.0
0.0,126.0,133.0,2,2,4.0,3.0,0.0,0,0,1.0,2.0,145.0
0.0,59.0,1833.0,3,5,3.0,4.0,2.0,1,0,1.0,0.0,100.0
0.0,21.0,1498.0,2,2,2.0,3.0,0.0,0,0,1.0,2.0,70.0
0.0,136.0,1365.0,2,2,3.0,1.0,0.0,0,0,1.0,1.0,82.0
0.0,75.0,720.0,1,1,1.0,0.0,0.0,0,0,2.0,1.0,80.0
0.0,58.0,1180.0,2,2,3.0,4.0,0.0,0,0,1.0,2.0,60.0
0.0,139.0,619.0,2,2,2.0,3.0,0.0,0,0,1.0,2.0,26.9
0.0,128.0,1441.0,2,2,2.0,4.0,0.0,0,0,1.0,2.0,80.0
0.0,81.0,2684.0,3,4,4.0,2.0,2.0,0,0,2.0,1.0,650.0
0.0,3.0,767.0,2,2,1.0,4.0,0.0,0,0,2.0,2.0,38.0
0.0,97.0,997.0,2,3,4.0,4.0,2.0,0,0,2.0,2.0,220.00000000000003
0.0,94.0,1137.0,3,3,3.0,1.0,0.0,0,0,1.0,1.0,190.0
0.0,139.0,521.0,2,2,2.0,1.0,1.0,0,0,2.0,2.0,26.5
0.0,54.0,724.0,2,2,2.0,3.0,2.0,0,0,1.0,1.0,40.0
0.0,135.0,422.0,1,1,1.0,1.0,0.0,0,0,1.0,2.0,26.0
0.0,59.0,1163.0,3,3,2.0,3.0,0.0,0,0,1.0,2.0,100.0
0.0,139.0,561.0,2,2,3.0,4.0,0.0,0,0,2.0,2.0,40.0
0.0,139.0,1050.0,2,2,4.0,4.0,0.0,0,0,1.0,2.0,95.0
0.0,87.0,950.0,2,2,1.0,2.0,0.0,0,0,2.0,1.0,112.0
0.0,35.0,1100.0,2,2,2.0,2.0,0.0,0,0,1.0,0.0,75.0
0.0,139.0,527.0,2,2,2.0,3.0,0.0,0,0,1.0,0.0,35.0
0.0,101.0,1563.0,3,3,2.0,4.0,0.0,0,0,1.0,2.0,208.0
0.0,114.0,1730.0,3,3,2.0,3.0,0.0,0,0,1.0,2.0,95.0
0.0,135.0,406.0,1,1,1.0,1.0,0.0,0,0,2.0,2.0,26.0
0.0,47.0,1000.0,3,3,1.0,2.0,0.0,0,0,1.0,1.0,80.0
0.0,103.0,1210.0,3,3,1.0,4.0,0.0,1,0,1.0,2.0,73.53
0.0,139.0,477.0,1,1,1.0,3.0,0.0,0,0,1.0,2.0,22.0
0.0,53.0,1403.0,3,3,3.0,4.0,0.0,0,0,2.0,2.0,150.0
0.0,133.0,2166.0,4,3,2.0,3.0,0.0,0,0,1.0,1.0,100.0
0.0,101.0,1346.0,3,3,2.0,4.0,0.0,0,0,1.0,2.0,200.0
0.0,118.0,2047.0,3,3,3.0,0.0,2.0,1,0,1.0,2.0,160.0
0.0,139.0,443.0,1,1,1.0,1.0,0.0,0,0,1.0,2.0,28.5
0.0,139.0,534.0,2,2,1.0,3.0,2.0,0,0,2.0,2.0,25.0
0.0,137.0,601.0,2,2,1.0,3.0,0.0,0,0,2.0,2.0,32.0
0.0,135.0,974.0,2,2,2.0,3.0,1.0,0,0,1.0,0.0,60.0
0.0,9.0,877.0,2,2,2.0,4.0,0.0,0,0,1.0,0.0,120.0
0.0,138.0,1722.0,3,3,2.0,0.0,0.0,0,0,2.0,2.0,94.0
0.0,135.0,1750.0,3,3,4.0,1.0,0.0,0,0,2.0,0.0,92.0
0.0,37.0,1249.0,2,2,2.0,4.0,0.0,0,0,1.0,0.0,175.0
0.0,128.0,1910.0,3,3,0.0,4.0,0.0,0,0,2.0,0.0,89.77
0.0,137.0,1807.0,3,5,3.0,1.0,2.0,1,0,1.0,2.0,135.0
0.0,2.0,1670.0,3,4,2.0,3.0,0.0,1,0,2.0,2.0,120.0
0.0,58.0,1299.0,2,3,4.0,4.0,0.0,0,0,1.0,0.0,70.0
0.0,2.0,2480.0,3,4,0.0,1.0,0.0,0,0,2.0,2.0,100.0
0.0,12.0,1593.0,3,4,4.0,4.0,0.0,1,0,1.0,0.0,140.0
0.0,133.0,1571.0,3,3,3.0,0.0,0.0,0,0,1.0,2.0,65.0
0.0,125.0,1231.0,2,2,1.0,1.0,0.0,0,0,2.0,0.0,87.0
0.0,64.0,300.0,1,1,0.0,0.0,0.0,0,0,2.0,1.0,150.0
0.0,48.0,900.0,2,2,2.0,2.0,1.0,0,0,2.0,1.0,55.0
0.0,14.0,1991.0,3,2,0.0,3.0,1.0,0,0,2.0,1.0,125.0
0.0,23.0,737.0,2,2,1.0,0.0,2.0,0,0,1.0,1.0,35.0
0.0,106.0,1865.0,3,3,3.0,4.0,0.0,0,0,1.0,0.0,130.0
0.0,7.0,2417.0,4,5,4.0,1.0,1.0,1,0,1.0,0.0,200.0
0.0,2.0,2135.0,4,5,4.0,1.0,1.0,1,0,1.0,2.0,150.0
0.0,102.0,2287.0,3,3,4.0,4.0,1.0,1,0,1.0,1.0,190.0
0.0,135.0,308.0,1,1,1.0,1.0,2.0,0,0,2.0,1.0,22.0
0.0,34.0,1444.0,2,3,2.0,2.0,2.0,0,0,1.0,1.0,95.0
0.0,131.0,575.0,2,2,1.0,1.0,2.0,0,0,2.0,2.0,40.0
0.0,139.0,577.0,2,2,2.0,1.0,2.0,0,0,2.0,1.0,32.0
0.0,86.0,543.0,1,1,2.0,2.0,0.0,0,0,2.0,2.0,45.0
0.0,102.0,1798.0,3,3,4.0,4.0,0.0,0,0,2.0,0.0,185.0
0.0,135.0,1720.0,3,3,3.0,1.0,1.0,0,1,2.0,2.0,96.0
0.0,115.0,1172.0,2,2,4.0,1.0,2.0,0,0,2.0,2.0,80.0
0.0,9.0,1606.0,3,2,4.0,3.0,0.0,0,0,2.0,0.0,120.0
0.0,133.0,905.0,2,2,2.0,3.0,0.0,0,0,1.0,1.0,50.0
0.0,133.0,1895.0,4,5,4.0,0.0,2.0,0,0,2.0,0.0,92.0
0.0,131.0,650.0,2,2,1.0,1.0,1.0,0,0,0.0,2.0,50.0
0.0,115.0,1172.0,2,2,4.0,3.0,2.0,0,0,2.0,0.0,78.0
0.0,119.0,704.0,2,2,1.0,1.0,2.0,0,0,0.0,0.0,50.0
0.0,9.0,1303.0,3,2,4.0,3.0,2.0,0,1,1.0,0.0,130.0
0.0,137.0,552.0,2,2,1.0,1.0,0.0,0,0,2.0,2.0,27.0
0.0,3.0,1607.0,4,4,3.0,0.0,2.0,0,0,2.0,2.0,85.0
0.0,119.0,1231.0,2,2,3.0,1.0,2.0,0,0,1.0,2.0,90.0
0.0,58.0,667.0,2,2,2.0,1.0,2.0,0,0,1.0,2.0,40.0
0.0,135.0,2000.0,3,3,1.0,3.0,0.0,0,0,1.0,0.0,90.0
0.0,108.0,294.0,1,1,2.0,1.0,2.0,0,0,2.0,1.0,39.0
0.0,67.0,1674.0,3,2,3.0,2.0,0.0,0,0,1.0,2.0,250.0
0.0,133.0,1720.0,4,3,2.0,3.0,2.0,0,0,2.0,2.0,80.0
0.0,111.0,1555.0,2,2,1.0,1.0,2.0,0,0,2.0,2.0,150.0
0.0,133.0,1221.0,3,3,4.0,3.0,2.0,0,0,2.0,0.0,82.0
0.0,9.0,1539.0,2,3,3.0,1.0,0.0,1,0,1.0,0.0,180.0
0.0,137.0,600.0,2,2,1.0,1.0,2.0,0,0,2.0,2.0,30.0
0.0,115.0,1659.0,3,4,4.0,1.0,2.0,1,0,2.0,2.0,195.0
0.0,7.0,1741.0,3,3,4.0,4.0,2.0,0,0,2.0,2.0,150.0
0.0,45.0,1382.0,4,2,4.0,2.0,0.0,0,0,2.0,1.0,90.0
0.0,138.0,1403.0,3,3,2.0,0.0,0.0,0,0,2.0,2.0,95.0
0.0,58.0,1629.0,3,3,3.0,4.0,2.0,0,0,1.0,2.0,100.0
0.0,23.0,996.0,3,3,2.0,3.0,0.0,0,0,1.0,1.0,53.0
0.0,10.0,1111.0,3,2,1.0,3.0,2.0,0,0,1.0,1.0,42.0
0.0,115.0,1350.0,2,2,3.0,1.0,2.0,0,0,1.0,2.0,135.0
0.0,58.0,2134.0,3,4,4.0,1.0,2.0,1,0,2.0,0.0,150.0
0.0,114.0,2045.0,3,3,2.0,0.0,2.0,0,0,2.0,2.0,120.0
0.0,126.0,2055.0,3,3,2.0,3.0,0.0,0,0,1.0,2.0,150.0
0.0,133.0,1240.0,3,2,3.0,3.0,0.0,0,0,1.0,0.0,90.0
0.0,133.0,1892.0,4,4,2.0,1.0,1.0,1,0,0.0,0.0,108.0
0.0,133.0,1498.0,2,2,2.0,1.0,2.0,0,0,2.0,2.0,62.5
0.0,102.0,1809.0,4,4,4.0,1.0,0.0,0,0,1.0,0.0,170.0
0.0,34.0,450.0,1,1,1.0,0.0,2.0,0,0,2.0,2.0,40.0
0.0,13.0,2137.0,3,4,0.0,1.0,2.0,0,0,1.0,1.0,140.0
0.0,23.0,905.0,3,3,1.0,2.0,2.0,0,0,1.0,1.0,35.0
0.0,7.0,2012.0,3,4,3.0,4.0,2.0,1,0,2.0,0.0,125.0
0.0,45.0,1109.0,2,2,2.0,0.0,2.0,0,0,2.0,1.0,135.0
0.0,125.0,1715.0,3,3,3.0,4.0,0.0,1,0,2.0,2.0,105.0
0.0,73.0,3305.0,5,5,4.0,2.0,2.0,1,0,1.0,2.0,330.0
0.0,14.0,1649.0,3,3,3.0,3.0,0.0,0,0,1.0,2.0,95.0
0.0,40.0,3700.0,3,4,4.0,2.0,2.0,1,0,2.0,2.0,580.0
0.0,83.0,2827.0,4,6,3.0,3.0,2.0,1,0,2.0,2.0,1100.0
1.0,107.0,2603.92,5,4,4.0,1.0,0.0,1,0,1.0,2.0,525.0
1.0,99.0,3238.76,5,5,4.0,1.0,2.0,1,1,2.0,2.0,1200.0
1.0,41.0,2840.64,6,6,1.0,3.0,2.0,0,1,2.0,2.0,1085.0
1.0,66.0,215.0,3,4,4.0,1.0,0.0,1,0,1.0,2.0,195.0
1.0,41.0,1345.0,4,3,4.0,0.0,0.0,0,1,2.0,1.0,445.0
1.0,45.0,3238.76,6,7,4.0,0.0,0.0,1,1,0.0,2.0,900.0
1.0,42.0,4519.2,5,6,4.0,0.0,2.0,1,1,1.0,2.0,1500.0
1.0,66.0,2700.76,5,6,4.0,0.0,2.0,1,1,2.0,2.0,825.0
1.0,41.0,3593.84,9,9,4.0,2.0,2.0,1,1,2.0,2.0,1075.0
1.0,60.0,100.0,2,7,4.0,3.0,0.0,0,1,1.0,2.0,210.0
1.0,77.0,2162.76,4,4,4.0,0.0,0.0,1,0,1.0,2.0,735.0
1.0,74.0,2883.68,6,6,3.0,0.0,0.0,1,1,1.0,2.0,445.0
1.0,130.0,2625.44,9,9,3.0,0.0,2.0,0,0,1.0,2.0,340.0
1.0,99.0,3152.68,5,6,4.0,3.0,0.0,1,1,2.0,2.0,1200.0
1.0,73.0,3238.76,4,4,3.0,2.0,2.0,1,0,1.0,1.0,840.0
1.0,73.0,3238.76,4,4,2.0,0.0,0.0,1,1,2.0,1.0,850.0
1.0,41.0,1936.8,2,9,3.0,3.0,0.0,0,1,2.0,2.0,760.0
1.0,66.0,2700.76,5,5,4.0,3.0,0.0,1,0,1.0,2.0,700.0
1.0,63.0,5067.96,5,5,1.0,2.0,0.0,1,0,2.0,1.0,475.0
1.0,130.0,2603.92,9,9,4.0,3.0,0.0,0,0,0.0,2.0,350.0
1.0,64.0,2367.2,9,9,4.0,0.0,0.0,1,1,2.0,2.0,500.0
1.0,77.0,3238.76,5,5,3.0,0.0,0.0,1,0,1.0,2.0,1056.0
1.0,100.0,2259.6,4,5,4.0,3.0,2.0,0,1,2.0,1.0,546.0
1.0,41.0,2700.76,5,6,3.0,2.0,2.0,1,1,2.0,2.0,1000.0
1.0,105.0,160.0,2,2,2.0,2.0,2.0,0,0,2.0,1.0,195.0
1.0,87.0,1732.36,4,4,2.0,0.0,2.0,0,1,2.0,2.0,330.0
1.0,46.0,2700.76,4,4,4.0,2.0,0.0,0,0,1.0,2.0,600.0
1.0,41.0,2700.76,5,5,3.0,2.0,0.0,1,1,1.0,2.0,900.0
1.0,42.0,1796.92,5,5,4.0,2.0,0.0,1,1,1.0,1.0,580.0
1.0,41.0,1796.92,5,5,3.0,0.0,2.0,1,0,2.0,1.0,625.0
1.0,107.0,2603.92,4,5,4.0,3.0,1.0,1,1,2.0,2.0,540.0
1.0,66.0,1936.8,4,4,2.0,2.0,2.0,1,1,1.0,1.0,575.0
1.0,34.0,1560.2,3,3,2.0,2.0,2.0,0,0,2.0,1.0,255.0
1.0,34.0,3238.76,8,6,4.0,0.0,1.0,1,1,1.0,1.0,560.0
1.0,68.0,4500.0,5,8,4.0,3.0,0.0,1,1,1.0,2.0,1700.0
1.0,21.0,6382.0,4,6,3.0,1.0,0.0,1,1,0.0,1.0,799.0
1.0,74.0,1463.36,2,6,3.0,0.0,0.0,0,0,0.0,2.0,375.0
1.0,73.0,2593.16,3,4,2.0,0.0,1.0,1,1,2.0,1.0,725.0
1.0,73.0,4000.0,4,5,4.0,0.0,0.0,1,0,1.0,1.0,840.0
1.0,85.0,1452.6,4,4,4.0,2.0,0.0,0,0,1.0,1.0,355.0
1.0,132.0,3400.0,4,4,4.0,0.0,0.0,1,1,2.0,2.0,250.0
1.0,125.0,3400.0,4,4,4.0,0.0,0.0,1,1,2.0,2.0,250.0
1.0,20.0,8000.0,5,5,4.0,3.0,0.0,1,0,1.0,2.0,900.0
1.0,64.0,900.0,3,3,2.0,0.0,0.0,0,0,1.0,2.0,210.0
1.0,27.0,2777.0,5,5,1.0,3.0,0.0,0,0,1.0,1.0,450.0
1.0,66.0,1936.8,5,4,4.0,0.0,0.0,1,0,1.0,2.0,650.0
1.0,39.0,3077.36,4,4,2.0,2.0,2.0,0,0,1.0,1.0,500.0
1.0,15.0,2431.76,4,4,4.0,1.0,0.0,1,0,1.0,1.0,550.0
1.0,15.0,5401.52,4,4,4.0,1.0,1.0,1,0,0.0,1.0,565.0
1.0,99.0,2399.48,4,4,4.0,3.0,0.0,1,1,2.0,2.0,880.0000000000001
1.0,63.0,2248.84,3,3,2.0,2.0,2.0,0,0,1.0,1.0,325.0
1.0,63.0,4949.599999999999,3,3,2.0,2.0,2.0,0,0,1.0,1.0,500.0
1.0,77.0,4000.0,4,5,2.0,0.0,2.0,1,0,1.0,2.0,1045.0
1.0,73.0,8769.4,5,6,3.0,0.0,0.0,1,1,1.0,1.0,1950.0
1.0,120.0,3238.76,5,5,4.0,3.0,0.0,1,0,1.0,1.0,750.0
1.0,62.0,87.0,3,2,1.0,0.0,0.0,0,0,1.0,1.0,67.0
1.0,15.0,5401.52,4,5,4.0,3.0,0.0,1,1,1.0,2.0,570.0
1.0,130.0,2367.2,3,3,2.0,2.0,2.0,0,0,1.0,1.0,320.0
1.0,73.0,3195.72,4,5,3.0,0.0,0.0,1,1,1.0,1.0,769.0
1.0,120.0,3238.76,4,4,4.0,3.0,0.0,1,0,1.0,1.0,700.0
1.0,104.0,120.0,2,2,2.0,0.0,0.0,0,0,1.0,1.0,155.0
1.0,105.0,2625.44,4,4,3.0,2.0,0.0,0,0,1.0,2.0,385.0
1.0,105.0,160.0,2,2,2.0,2.0,0.0,0,0,1.0,1.0,200.0
1.0,105.0,2248.84,3,3,2.0,2.0,0.0,0,0,1.0,1.0,310.0
1.0,105.0,160.0,3,3,2.0,2.0,0.0,0,0,1.0,1.0,225.0
1.0,77.0,3400.0,4,4,2.0,2.0,0.0,1,0,1.0,2.0,700.0
1.0,73.0,4000.0,4,5,4.0,0.0,2.0,1,0,1.0,1.0,850.0
1.0,99.0,2248.84,4,5,2.0,1.0,2.0,1,0,1.0,2.0,869.9999999999999
1.0,15.0,4497.68,5,6,3.0,3.0,0.0,1,1,1.0,2.0,1250.0
1.0,15.0,5401.52,4,5,3.0,3.0,0.0,1,0,1.0,1.0,680.0
1.0,15.0,3593.84,7,6,3.0,3.0,0.0,1,0,1.0,2.0,950.0
1.0,15.0,5401.52,5,6,2.0,3.0,0.0,1,0,1.0,1.0,700.0
1.0,15.0,2431.76,5,5,2.0,3.0,0.0,1,0,1.0,1.0,620.0
1.0,86.0,1452.6,5,5,4.0,0.0,0.0,0,0,1.0,2.0,360.0
1.0,15.0,2431.76,4,5,2.0,3.0,0.0,1,0,1.0,1.0,590.0
1.0,15.0,2216.56,4,5,4.0,3.0,0.0,1,0,1.0,1.0,585.0
1.0,107.0,6000.0,4,4,4.0,3.0,0.0,1,0,2.0,1.0,400.0
1.0,107.0,6000.0,4,4,4.0,3.0,2.0,1,1,1.0,2.0,535.0
1.0,41.0,1796.92,6,7,4.0,0.0,0.0,1,0,1.0,1.0,660.0
1.0,15.0,7000.0,4,5,4.0,3.0,0.0,0,0,1.0,1.0,630.0
1.0,15.0,7000.0,5,6,3.0,3.0,0.0,1,0,1.0,1.0,1200.0
1.0,10.0,80.0,3,2,1.0,3.0,0.0,0,0,1.0,1.0,65.0
1.0,62.0,1350.0,3,3,2.0,3.0,0.0,0,0,1.0,1.0,55.0
1.0,66.0,1936.8,6,6,3.0,3.0,0.0,1,0,1.0,1.0,580.0
1.0,15.0,2431.76,4,5,4.0,3.0,0.0,1,0,1.0,1.0,600.0
1.0,88.0,2660.0,9,9,4.0,1.0,0.0,1,0,1.0,2.0,625.0
1.0,52.0,1560.2,4,4,2.0,0.0,0.0,1,0,1.0,1.0,369.0
1.0,66.0,107.0,2,7,3.0,3.0,0.0,0,0,1.0,2.0,250.0
1.0,66.0,1936.8,1,1,0.0,2.0,0.0,0,0,1.0,1.0,550.0
1.0,77.0,4497.68,4,4,2.0,0.0,0.0,1,0,1.0,1.0,1500.0
1.0,77.0,2160.0,3,3,1.0,0.0,0.0,1,0,1.0,1.0,695.0
1.0,34.0,4550.0,5,5,2.0,2.0,0.0,0,0,1.0,1.0,570.0
1.0,15.0,4497.68,7,5,4.0,3.0,0.0,1,0,1.0,2.0,1130.0
1.0,15.0,4497.68,7,5,4.0,3.0,0.0,1,0,1.0,2.0,1125.0
1.0,107.0,5500.0,4,4,4.0,3.0,0.0,1,1,1.0,2.0,402.0
1.0,15.0,5401.52,4,4,4.0,3.0,0.0,1,0,1.0,2.0,570.0
1.0,104.0,550.0,3,1,1.0,3.0,0.0,0,0,1.0,2.0,66.0
1.0,62.0,684.0,3,2,1.0,1.0,0.0,0,0,1.0,1.0,70.0
1.0,40.0,60.0,3,3,1.0,2.0,0.0,0,0,1.0,1.0,145.0
1.0,50.0,1070.0,4,3,2.0,2.0,0.0,0,0,1.0,1.0,95.0
