property_type,society,sector,price_in_lacs,price_per_sqft_inrs,area,areaWithType,super_builtup,builtup,carpet_area,bedRoom,bathroom,balcony,floorNum,facing,agePossession,furnish_type,servant_room,study room,pooja room,store_room,others,luxury_score
flat,vatika gurgaon,sector 83 ,110.0,6051.0,1817.88,Super Built up area 1735(161.19 sq.m.),1735.0,,,3,3,3,12.0,North,Relatively New,0.0,1,0,0,0,0,143.0
flat,bestech park view sanskruti,sector 92 ,155.0,7568.0,2048.1,Super Built up area 1995(185.34 sq.m.),1995.0,,,3,4,3,16.0,South,Relatively New,0.0,1,0,0,0,0,156.0
flat,bestech park view sanskruti,sector 92 ,155.0,9687.0,1600.08,Super Built up area 1995(185.34 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),1995.0,,1600.0,3,3,3,17.0,,Relatively New,0.0,1,0,0,0,0,156.0
flat,bestech park view sanskruti,sector 92 ,200.0,8333.0,2400.1,Super Built up area 2475(229.94 sq.m.)Carpet area: 2400 sq.ft. (222.97 sq.m.),2475.0,,2400.0,4,5,3+,12.0,North,Relatively New,1.0,1,0,0,0,0,49.0
flat,dlf the ultima,sector 81 ,230.0,14603.0,1575.02,Super Built up area 2100(195.1 sq.m.)Carpet area: 1575 sq.ft. (146.32 sq.m.),2100.0,,1575.0,3,4,3+,27.0,East,Relatively New,0.0,1,0,0,0,0,167.0
flat,ss the leaf,sector 85 ,210.0,7467.0,2812.37,Super Built up area 2812(261.24 sq.m.),2812.0,,,4,5,3+,9.0,East,Relatively New,0.0,0,0,0,0,0,49.0
flat,vatika lifestyle homes,sector 83 ,130.0,4545.0,2860.29,Super Built up area 2860(265.7 sq.m.),2860.0,,,3,3,1,6.0,North-West,Relatively New,0.0,0,0,0,0,0,49.0
flat,signature global synera,sector 81 ,40.0,6319.0,633.01,Super Built up area 633(58.81 sq.m.)Carpet area: 539 sq.ft. (50.07 sq.m.),633.0,,539.0,2,2,1,12.0,South,Relatively New,2.0,0,0,0,0,0,149.0
flat,tata primanti,sector 72 ,330.0,15102.0,2185.14,Super Built up area 2185(202.99 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),2185.0,1800.0,1600.0,3,4,3+,15.0,North,New Property,2.0,1,0,0,0,0,126.0
flat,shree vardhman victoria,sector 70 ,110.0,8461.0,1300.08,Super Built up area 1300(120.77 sq.m.)Carpet area: 788 sq.ft. (73.21 sq.m.),1300.0,,788.0,2,2,2,0.0,West,New Property,2.0,0,1,0,0,0,149.0
flat,ss the leaf,sector 85 ,120.0,9677.0,1240.05,Super Built up area 1772(164.62 sq.m.)Carpet area: 1240 sq.ft. (115.2 sq.m.),1772.0,,1240.0,2,2,3+,9.0,East,Relatively New,2.0,0,0,0,1,0,126.0
flat,ss the leaf,sector 85 ,215.0,10924.0,1968.14,Super Built up area 2812(261.24 sq.m.)Carpet area: 1968 sq.ft. (182.83 sq.m.),2812.0,,1968.0,4,5,3+,6.0,South,Relatively New,2.0,1,0,0,0,0,127.0
flat,ss the leaf,sector 85 ,200.0,11869.0,1685.06,Super Built up area 2408(223.71 sq.m.)Carpet area: 1685 sq.ft. (156.54 sq.m.),2408.0,,1685.0,3,4,3,5.0,West,Relatively New,2.0,1,0,0,0,0,174.0
flat,ss the leaf,sector 85 ,210.0,8720.0,2408.26,Super Built up area 2408(223.71 sq.m.)Carpet area: 1685 sq.ft. (156.54 sq.m.),2408.0,,1685.0,3,4,3+,6.0,North,Relatively New,0.0,1,0,0,0,0,158.0
flat,ss the leaf,sector 85 ,120.0,10452.0,1148.11,Super Built up area 1640(152.36 sq.m.)Carpet area: 1148 sq.ft. (106.65 sq.m.),1640.0,,1148.0,2,2,3+,2.0,West,Relatively New,2.0,0,0,0,1,0,150.0
flat,ss the leaf,sector 85 ,130.0,7779.0,1671.17,Super Built up area 1671(155.24 sq.m.)Carpet area: 1169 sq.ft. (108.6 sq.m.),1671.0,,1169.0,2,2,3+,16.0,East,Relatively New,0.0,0,0,0,1,0,49.0
flat,ss the leaf,sector 85 ,130.0,10483.0,1240.1,Super Built up area 1772(164.62 sq.m.)Carpet area: 1240 sq.ft. (115.2 sq.m.),1772.0,,1240.0,2,2,3+,10.0,East,Relatively New,0.0,0,0,0,1,0,76.0
flat,ss the leaf,sector 85 ,120.0,7317.0,1640.02,Super Built up area 1640(152.36 sq.m.)Carpet area: 1148 sq.ft. (106.65 sq.m.),1640.0,,1148.0,2,2,3+,14.0,East,Relatively New,0.0,0,0,0,1,0,67.0
flat,ss the leaf,sector 85 ,110.0,6318.0,1741.06,Super Built up area 1741(161.74 sq.m.)Carpet area: 1218 sq.ft. (113.16 sq.m.),1741.0,,1218.0,2,2,3+,3.0,South-East,Relatively New,0.0,0,0,0,1,0,93.0
flat,ss the leaf,sector 85 ,125.0,10888.0,1148.05,Super Built up area 1741(161.74 sq.m.)Carpet area: 1148 sq.ft. (106.65 sq.m.),1741.0,,1148.0,2,2,3+,17.0,East,Relatively New,2.0,0,0,0,1,0,60.0
flat,ss the leaf,sector 85 ,115.0,10017.0,1148.05,Super Built up area 1640(152.36 sq.m.)Carpet area: 1148 sq.ft. (106.65 sq.m.),1640.0,,1148.0,2,2,3+,18.0,East,Relatively New,0.0,0,0,0,1,0,64.0
flat,aipl zen residences,sector 70a ,175.0,10257.0,1706.15,Built Up area: 1706 (158.49 sq.m.)Carpet area: 1050 sq.ft. (97.55 sq.m.),,1706.0,1050.0,3,4,3+,20.0,North-East,Relatively New,0.0,0,0,0,0,1,73.0
flat,shree vardhman victoria,sector 70 ,165.0,8461.0,1950.12,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),1950.0,,1161.0,3,5,3,6.0,North-East,Relatively New,2.0,1,0,1,0,0,174.0
flat,puri emerald bay,sector 104 ,255.0,10408.0,2450.04,Super Built up area 2450(227.61 sq.m.)Carpet area: 2150 sq.ft. (199.74 sq.m.),2450.0,,2150.0,4,4,3+,5.0,East,Relatively New,0.0,1,0,0,0,0,89.0
flat,tata primanti,sector 72 ,390.0,13425.0,2905.03,Super Built up area 2905(269.88 sq.m.)Carpet area: 2150 sq.ft. (199.74 sq.m.),2905.0,,2150.0,4,4,3+,39.0,East,Relatively New,0.0,1,0,0,0,1,174.0
flat,m3m sierra 68,sector 68 ,108.0,8674.0,1245.1,Super Built up area 1245(115.66 sq.m.)Built Up area: 1130 sq.ft. (104.98 sq.m.)Carpet area: 930 sq.ft. (86.4 sq.m.),1245.0,1130.0,930.0,2,2,3,1.0,West,Relatively New,2.0,0,0,0,0,0,49.0
flat,m3m ikonic,sector 68 ,180.0,9230.0,1950.16,Super Built up area 1950(181.16 sq.m.)Built Up area: 1845 sq.ft. (171.41 sq.m.)Carpet area: 1530 sq.ft. (142.14 sq.m.),1950.0,1845.0,1530.0,3,3,3+,18.0,North-East,Relatively New,2.0,0,0,0,0,0,49.0
flat,m3m sierra 68,sector 68 ,113.0,9076.0,1245.04,Super Built up area 1245(115.66 sq.m.)Built Up area: 1130 sq.ft. (104.98 sq.m.)Carpet area: 930 sq.ft. (86.4 sq.m.),1245.0,1130.0,930.0,2,2,3,9.0,West,Relatively New,2.0,0,0,0,0,0,83.0
flat,m3m ikonic,sector 68 ,178.0,9128.0,1950.04,Super Built up area 1950(181.16 sq.m.)Built Up area: 1845 sq.ft. (171.41 sq.m.)Carpet area: 1530 sq.ft. (142.14 sq.m.),1950.0,1845.0,1530.0,3,3,3+,27.0,South,Relatively New,0.0,0,0,0,0,0,94.0
flat,m3m sierra 68,sector 68 ,110.0,8986.0,1224.13,Super Built up area 1224(113.71 sq.m.)Built Up area: 1150 sq.ft. (106.84 sq.m.)Carpet area: 830 sq.ft. (77.11 sq.m.),1224.0,1150.0,830.0,2,2,3,1.0,North-East,Relatively New,2.0,0,0,0,0,0,49.0
flat,aipl the peaceful homes,sector 70a ,250.0,11627.0,2150.17,Super Built up area 2150(199.74 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),2150.0,,1350.0,3,3,3+,15.0,North-East,Relatively New,0.0,0,0,0,0,1,28.0
flat,ss the leaf,sector 85 ,184.0,7641.0,2408.06,Super Built up area 2408(223.71 sq.m.)Carpet area: 1685 sq.ft. (156.54 sq.m.),2408.0,,1685.0,3,4,3,8.0,South-East,Relatively New,0.0,0,0,1,0,0,73.0
flat,ss the leaf,sector 85 ,118.0,10094.0,1169.01,Super Built up area 1671(155.24 sq.m.)Built Up area: 1420 sq.ft. (131.92 sq.m.)Carpet area: 1169 sq.ft. (108.6 sq.m.),1671.0,1420.0,1169.0,2,3,3,12.0,North,Relatively New,0.0,0,0,1,0,0,35.0
flat,shree vardhman victoria,sector 70 ,163.0,8358.0,1950.23,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),1950.0,,1161.0,3,3,3,5.0,East,New Property,1.0,1,0,0,0,1,117.0
flat,adani m2k oyster grande,sector 102 ,250.0,7817.0,3198.16,Super Built up area 3198(297.1 sq.m.),3198.0,,,4,5,3+,5.0,South,Relatively New,2.0,1,0,0,0,0,49.0
flat,m3m woodshire,sector 107 ,145.0,6141.0,2361.18,Super Built up area 2361(219.34 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.),2361.0,1900.0,,3,4,3+,7.0,South,Relatively New,2.0,1,0,0,0,0,174.0
flat,experion the heartsong,sector 108 ,120.0,6825.0,1758.24,Super Built up area 1758(163.32 sq.m.)Built Up area: 1275.53 sq.ft. (118.5 sq.m.)Carpet area: 974.68 sq.ft. (90.55 sq.m.),1758.0,1275.0,974.0,3,3,3+,10.0,South,Relatively New,0.0,0,1,0,0,0,37.0
flat,experion the heartsong,sector 108 ,160.0,7988.0,2003.0,Super Built up area 2003(186.08 sq.m.)Built Up area: 1500.29 sq.ft. (139.38 sq.m.)Carpet area: 1140.98 sq.ft. (106 sq.m.),2003.0,1500.0,1140.0,3,4,3+,3.0,South,Relatively New,0.0,1,0,0,0,0,43.0
flat,pyramid urban,sector 67a ,62.0,11854.0,523.03,Carpet area: 523 (48.59 sq.m.),,,523.0,2,2,2,2.0,South,Relatively New,0.0,0,0,0,0,0,72.0
flat,pyramid urban,sector 67a ,55.0,10516.0,523.01,Carpet area: 523 (48.59 sq.m.),,,523.0,2,2,2,3.0,South-West,Relatively New,0.0,0,0,0,0,0,85.0
flat,ireo skyon,sector 60 ,285.0,13936.0,2045.06,Super Built up area 2045(189.99 sq.m.)Built Up area: 1640 sq.ft. (152.36 sq.m.)Carpet area: 1490 sq.ft. (138.43 sq.m.),2045.0,1640.0,1490.0,3,4,3+,5.0,South,Relatively New,2.0,1,0,0,0,0,49.0
flat,ss the leaf,sector 85 ,131.0,7987.0,1640.17,Carpet area: 1640 (152.36 sq.m.),,,1640.0,2,2,2,5.0,West,Relatively New,2.0,1,0,0,0,0,120.0
flat,ss the leaf,sector 85 ,220.00000000000003,11178.0,1968.15,Super Built up area 2812(261.24 sq.m.)Built Up area: 2390 sq.ft. (222.04 sq.m.)Carpet area: 1968 sq.ft. (182.83 sq.m.),2812.0,2390.0,1968.0,4,5,3+,4.0,West,Relatively New,2.0,1,0,1,0,0,95.0
flat,experion windchants,sector 112 ,300.0,11538.0,2600.1,Super Built up area 2802(260.31 sq.m.)Built Up area: 2600 sq.ft. (241.55 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),2802.0,2600.0,2200.0,3,3,2,2.0,North,Relatively New,2.0,0,0,0,0,1,95.0
flat,dlf new town heights,sector 86 ,130.0,6735.0,1930.22,Super Built up area 1930(179.3 sq.m.)Built Up area: 1715 sq.ft. (159.33 sq.m.),1930.0,1715.0,,3,3,3,15.0,South,Relatively New,2.0,1,0,1,0,0,127.0
flat,adani m2k oyster grande,sector 102 ,195.0,7561.0,2579.02,Super Built up area 2579(239.6 sq.m.),2579.0,,,3,4,3,9.0,South,Relatively New,2.0,1,1,0,0,0,126.0
flat,experion the heartsong,sector 108 ,90.0,7014.0,1283.15,Super Built up area 1283(119.19 sq.m.)Built Up area: 978.23 sq.ft. (90.88 sq.m.)Carpet area: 734.43 sq.ft. (68.23 sq.m.),1283.0,978.0,734.0,2,3,3,2.0,South,Relatively New,2.0,1,0,0,0,0,134.0
flat,m3m woodshire,sector 107 ,120.0,6176.0,1943.01,Super Built up area 1943(180.51 sq.m.)Built Up area: 1750 sq.ft. (162.58 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),1943.0,1750.0,1550.0,3,3,3,7.0,South,Relatively New,2.0,0,0,0,0,0,49.0
flat,signature global solera,sector 107 ,36.0,6569.0,548.03,Super Built up area 548(50.91 sq.m.),548.0,,,2,2,1,9.0,South,Relatively New,2.0,0,0,0,0,0,134.0
flat,signature global solera,sector 107 ,37.0,6751.0,548.07,Super Built up area 548(50.91 sq.m.),548.0,,,2,2,1,10.0,South,Relatively New,2.0,0,0,0,0,0,142.0
flat,signature global solera,sector 107 ,50.0,4761.0,1050.2,Super Built up area 1050(97.55 sq.m.)Built Up area: 850 sq.ft. (78.97 sq.m.)Carpet area: 645 sq.ft. (59.92 sq.m.),1050.0,850.0,645.0,3,2,2,5.0,South,Relatively New,2.0,0,0,0,0,1,134.0
flat,beverley park 1,sector 43,844.0,16230.0,5200.25,Super Built up area 5200(483.1 sq.m.)Built Up area: 5000 sq.ft. (464.52 sq.m.)Carpet area: 4900 sq.ft. (455.22 sq.m.),5200.0,5000.0,4900.0,4,5,3,9.0,North-East,Moderately Old,2.0,1,0,0,0,0,150.0
flat,mapsko royale ville,sector 82 ,112.0,6256.0,1790.28,Super Built up area 1790(166.3 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),1790.0,,1400.0,3,3,2,12.0,North-East,Relatively New,2.0,0,0,1,0,0,142.0
flat,mapsko royale ville,sector 82 ,112.0,8000.0,1400.0,Super Built up area 1790(166.3 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),1790.0,1500.0,1400.0,3,4,2,6.0,North-West,Relatively New,2.0,1,0,1,0,0,134.0
flat,signature global synera,sector 81 ,39.0,6500.0,600.0,Carpet area: 600 (55.74 sq.m.),,,600.0,2,2,2,6.0,South-West,Relatively New,2.0,0,0,0,0,0,150.0
flat,signature global synera,sector 81 ,38.0,9500.0,400.0,Carpet area: 400 (37.16 sq.m.),,,400.0,1,1,2,3.0,South-West,Relatively New,2.0,0,0,0,0,0,150.0
flat,shree vardhman victoria,sector 70 ,165.0,8461.0,1950.12,Carpet area: 1950 (181.16 sq.m.),,,1950.0,3,3,2,6.0,North-West,Relatively New,2.0,0,1,0,0,0,144.0
flat,shree vardhman victoria,sector 70 ,115.0,8518.0,1350.08,Carpet area: 1350 (125.42 sq.m.),,,1350.0,2,2,2,6.0,South-West,Relatively New,0.0,0,1,0,0,0,96.0
flat,ireo skyon,sector 60 ,215.0,23344.0,921.01,Super Built up area 1524(141.58 sq.m.)Built Up area: 1250 sq.ft. (116.13 sq.m.)Carpet area: 921 sq.ft. (85.56 sq.m.),1524.0,1250.0,921.0,2,3,2,5.0,East,Relatively New,0.0,1,0,0,0,0,127.0
flat,tulip ivory,sector 70 ,210.0,8750.0,2400.0,Super Built up area 2400(222.97 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),2400.0,,1850.0,4,5,3+,5.0,West,Moderately Old,0.0,1,0,0,0,0,79.0
flat,tulip ivory,sector 70 ,200.0,8333.0,2400.1,Super Built up area 2400(222.97 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),2400.0,,1850.0,4,5,3+,6.0,East,Moderately Old,2.0,1,0,0,0,0,94.0
flat,orchid petals,sector 49 ,190.0,10526.0,1805.05,Carpet area: 1805 (167.69 sq.m.),,,1805.0,3,3,3,9.0,North-West,Moderately Old,0.0,1,0,0,0,0,49.0
flat,new sathi apartments,sector 54,159.0,7066.0,2250.21,Built Up area: 2250 (209.03 sq.m.),,2250.0,,3,3,3+,3.0,North,Moderately Old,2.0,0,1,0,0,0,157.0
flat,kanchanjanga tower,sector 56 ,145.0,7631.0,1900.14,Super Built up area 1900(176.52 sq.m.),1900.0,,,3,3,3+,2.0,North,Moderately Old,0.0,0,0,0,0,0,49.0
flat,guru gram haryana cghs,sector 56 ,139.0,7227.0,1923.34,Super Built up area 1920(178.37 sq.m.),1920.0,,,3,3,3,4.0,North,Moderately Old,0.0,0,1,0,0,0,49.0
flat,parsvnath exotica,sector 53 ,500.0,17271.0,2895.03,Super Built up area 2895(268.95 sq.m.)Built Up area: 2500 sq.ft. (232.26 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),2895.0,2500.0,2200.0,3,4,3+,8.0,North-East,Relatively New,0.0,1,0,1,0,1,31.0
flat,sukhshanti apartment,sector 56 ,165.0,7006.0,2355.12,Super Built up area 2355(218.79 sq.m.),2355.0,,,3,3,3+,5.0,North,Moderately Old,0.0,0,1,0,0,0,31.0
flat,ireo the corridors,sector 67a ,160.0,9264.0,1727.12,Super Built up area 1727(160.44 sq.m.)Carpet area: 1017 sq.ft. (94.48 sq.m.),1727.0,,1017.0,3,3,2,3.0,North,New Property,0.0,0,0,0,1,0,35.0
flat,guru gram haryana cghs,sector 56 ,138.0,7225.0,1910.03,Built Up area: 1910 (177.44 sq.m.),,1910.0,,3,3,3,5.0,North,Moderately Old,0.0,0,1,0,0,0,31.0
flat,ireo the corridors,sector 67a ,180.0,9370.0,1921.02,Super Built up area 1921(178.47 sq.m.)Carpet area: 1227.96 sq.ft. (114.08 sq.m.),1921.0,,1227.0,3,3,2,3.0,North,New Property,0.0,0,1,0,1,0,35.0
flat,ireo the corridors,sector 67a ,162.0,9380.0,1727.08,Super Built up area 1727(160.44 sq.m.)Carpet area: 1017 sq.ft. (94.48 sq.m.),1727.0,,1017.0,3,3,2,4.0,North,New Property,0.0,0,0,0,1,0,31.0
flat,kiran residency,sector 56 ,150.0,6648.0,2256.32,Built Up area: 2250 (209.03 sq.m.),,2250.0,,3,5,3+,4.0,South-East,Moderately Old,0.0,0,1,1,0,0,38.0
flat,ireo the corridors,sector 67a ,185.0,9531.0,1941.03,Built Up area: 1941 (180.32 sq.m.),,1941.0,,3,4,3,4.0,East,New Property,0.0,0,1,0,1,0,60.0
flat,ireo the corridors,sector 67a ,180.0,14658.0,1228.0,Super Built up area 1921(178.47 sq.m.)Carpet area: 1227.96 sq.ft. (114.08 sq.m.),1921.0,,1227.0,3,3,3,6.0,North,New Property,0.0,1,0,0,1,0,60.0
flat,bptp terra,sector 37d ,180.0,8215.0,2191.11,Super Built up area 2191(203.55 sq.m.),2191.0,,,4,3,3,12.0,North,Relatively New,0.0,0,1,0,0,0,55.0
flat,shree vardhman victoria,sector 70 ,162.0,13953.0,1161.04,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),1950.0,,1161.0,3,3,3,9.0,North,Relatively New,0.0,1,0,0,0,0,38.0
flat,bptp terra,sector 37d ,178.0,8124.0,2191.04,Super Built up area 2191(203.55 sq.m.),2191.0,,,4,3,3,10.0,East,Relatively New,0.0,1,0,0,0,0,52.0
flat,bptp terra,sector 37d ,155.0,8558.0,1811.17,Super Built up area 1811(168.25 sq.m.),1811.0,,,3,3,3+,11.0,South,Relatively New,0.0,0,0,0,0,0,38.0
flat,millenium bajrang society,sector 43 ,250.0,9433.0,2650.27,Super Built up area 2650(246.19 sq.m.),2650.0,,,4,4,3+,2.0,South,Relatively New,0.0,0,0,0,0,0,21.0
flat,unitech uniworld gardens,sector 47 ,215.0,10306.0,2086.16,Super Built up area 2086(193.8 sq.m.)Built Up area: 1950 sq.ft. (181.16 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),2086.0,1950.0,1750.0,3,4,3+,10.0,East,Moderately Old,0.0,1,0,0,0,0,72.0
flat,experion windchants,sector 112 ,560.0,11529.0,4857.32,Super Built up area 4857(451.23 sq.m.)Built Up area: 3662.34 sq.ft. (340.24 sq.m.),4857.0,3662.0,,4,6,3+,15.0,North-East,Moderately Old,0.0,1,0,0,0,0,0.0
flat,emaar mgf palm hills,sector 77 ,125.0,8620.0,1450.12,Super Built up area 1450(134.71 sq.m.)Carpet area: 1177 sq.ft. (109.35 sq.m.),1450.0,,1177.0,3,4,3,3.0,North,Relatively New,2.0,1,1,0,0,0,174.0
flat,umang winter hills,sector 77 ,110.0,5296.0,2077.04,Super Built up area 2077(192.96 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),2077.0,,1600.0,3,4,3+,9.0,North,Relatively New,2.0,1,0,0,0,0,174.0
flat,suncity platinum towers,sector 28,600.0,22346.0,2685.04,Carpet area: 2685 (249.44 sq.m.),,,2685.0,3,3,2,8.0,South-East,Moderately Old,2.0,1,0,0,0,0,49.0
flat,suncity platinum towers,sector 28,700.0,22222.0,3150.03,Super Built up area 3150(292.64 sq.m.)Carpet area: 1913 sq.ft. (177.72 sq.m.),3150.0,,1913.0,4,3,2,10.0,North,Moderately Old,0.0,1,0,0,0,0,106.0
flat,the penthouses at the hibiscus,sector 50 ,850.0,8500.0,10000.0,Carpet area: 10000 (929.03 sq.m.),,,10000.0,4,4,3,9.0,South-East,Moderately Old,0.0,1,0,0,0,0,104.0
flat,ss hibiscus,sector 50 ,600.0,12272.0,4889.18,Super Built up area 4400(408.77 sq.m.),4400.0,,,4,3,3,5.0,South-East,Moderately Old,2.0,1,0,0,0,0,130.0
flat,the penthouses at the hibiscus,sector 50 ,800.0,8888.0,9000.9,Carpet area: 9000 (836.13 sq.m.),,,9000.0,4,3,3,7.0,South-East,Moderately Old,2.0,1,0,0,0,0,174.0
flat,tata primanti,sector 72 ,350.0,11428.0,3062.65,Built Up area: 2625 (243.87 sq.m.),,2625.0,,4,5,3+,16.0,East,Relatively New,0.0,1,0,0,0,1,49.0
flat,tata primanti,sector 72 ,400.0,13769.0,2905.08,Super Built up area 2905(269.88 sq.m.),2905.0,,,4,5,2,7.0,South-East,Moderately Old,0.0,1,0,0,0,0,49.0
flat,m3m golfestate,sector 65 ,700.0,18181.0,3850.17,Carpet area: 3850 (357.68 sq.m.),,,3850.0,3,3,2,12.0,North,Moderately Old,0.0,0,0,0,1,0,88.0
flat,m3m golfestate,sector 65 ,1320.0,12000.0,11000.0,Carpet area: 11000 (1021.93 sq.m.),,,11000.0,4,4,3,13.0,North,Moderately Old,0.0,1,0,0,0,0,88.0
flat,experion windchants,sector 112 ,650.0,10416.0,6240.4,Built Up area: 4800 (445.93 sq.m.),,4800.0,,4,5,3,11.0,South,Relatively New,0.0,0,0,0,0,0,96.0
flat,tata primanti,sector 72 ,340.0,15560.0,2185.09,Super Built up area 2185(202.99 sq.m.),2185.0,,,3,4,3+,9.0,,Moderately Old,0.0,1,0,0,0,0,88.0
flat,aipl the peaceful homes,sector 70a ,260.0,12009.0,2165.04,Carpet area: 2165 (201.14 sq.m.),,,2165.0,3,2,2,12.0,,Moderately Old,0.0,1,0,0,0,0,88.0
flat,tata primanti,sector 72 ,350.0,11428.0,3062.65,Built Up area: 2625 (243.87 sq.m.),,2625.0,,4,5,3+,10.0,West,Relatively New,2.0,1,0,0,0,1,65.0
flat,siddhartha apartment,sector 95 ,72.0,3664.0,1965.07,Super Built up area 1965(182.55 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),1965.0,1800.0,1600.0,3,3,2,4.0,East,Relatively New,0.0,0,0,0,0,1,45.0
flat,experion windchants,sector 112 ,365.0,11428.0,3193.91,Built Up area: 2800 (260.13 sq.m.),,2800.0,,3,5,2,3.0,South-West,Relatively New,0.0,1,0,0,0,0,117.0
flat,ramsons kshitij,sector 95 ,28.0,3650.0,767.12,Super Built up area 767(71.26 sq.m.),767.0,,,2,2,2,5.0,North-West,New Property,2.0,0,0,0,0,1,31.0
flat,the close north,sector 50,292.0,11209.0,2605.05,Super Built up area 2605(242.01 sq.m.)Built Up area: 2600 sq.ft. (241.55 sq.m.)Carpet area: 2100 sq.ft. (195.1 sq.m.),2605.0,2600.0,2100.0,3,3,3,10.0,North,Moderately Old,0.0,1,0,0,0,0,38.0
flat,unitech fresco,sector 50,182.0,9912.0,1836.16,Super Built up area 1836(170.57 sq.m.)Built Up area: 1830 sq.ft. (170.01 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),1836.0,1830.0,1500.0,3,3,3+,14.0,East,Moderately Old,2.0,0,0,0,0,1,38.0
flat,m3m the marina,sector 68 ,102.0,8095.0,1260.04,Super Built up area 1260(117.06 sq.m.)Built Up area: 1250 sq.ft. (116.13 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.),1260.0,1250.0,800.0,2,2,2,11.0,North-East,Relatively New,0.0,0,0,0,0,1,95.0
flat,shree vardhman flora,sector 90 ,65.0,4814.0,1350.23,Super Built up area 1350(125.42 sq.m.),1350.0,,,2,2,3,3.0,North,Relatively New,0.0,0,1,0,0,0,0.0
flat,gls avenue 51,sector 92 ,39.0,6077.0,641.76,Carpet area: 641.74 (59.62 sq.m.),,,641.0,3,3,3+,6.0,North,Relatively New,2.0,0,0,0,0,0,60.0
flat,dlf regal gardens,sector 90 ,115.0,6325.0,1818.18,Super Built up area 1818(168.9 sq.m.),1818.0,,,3,3,3+,18.0,North-West,Relatively New,0.0,0,0,1,0,0,61.0
flat,emaar mgf emerald estate,sector 65 ,142.0,13921.0,1020.04,Super Built up area 1020(94.76 sq.m.)Built Up area: 1010 sq.ft. (93.83 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),1020.0,1010.0,750.0,2,2,2,6.0,North-East,Relatively New,2.0,0,1,0,0,0,120.0
flat,orchid petals,sector 49 ,235.0,11559.0,2033.05,Super Built up area 2033(188.87 sq.m.)Built Up area: 2030 sq.ft. (188.59 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),2033.0,2030.0,1750.0,3,3,3,15.0,West,Relatively New,2.0,0,0,0,0,1,86.0
flat,orchid petals,sector 49 ,238.0,11497.0,2070.11,Super Built up area 2070(192.31 sq.m.)Built Up area: 2061 sq.ft. (191.47 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),2070.0,2061.0,1750.0,3,4,3,1.0,West,Relatively New,2.0,0,1,0,0,0,124.0
flat,dlf new town heights,sector 90 ,115.0,5958.0,1930.18,Super Built up area 1930(179.3 sq.m.),1930.0,,,3,3,3+,9.0,North-West,Relatively New,0.0,1,0,1,0,0,149.0
flat,dlf new town heights,sector 90 ,160.0,6768.0,2364.07,Super Built up area 2364(219.62 sq.m.),2364.0,,,4,4,3+,10.0,West,Relatively New,0.0,1,0,1,0,0,88.0
flat,dlf new town heights,sector 86 ,128.0,8205.0,1560.02,Super Built up area 1930(179.3 sq.m.)Carpet area: 1560 sq.ft. (144.93 sq.m.),1930.0,,1560.0,3,4,3+,12.0,West,Moderately Old,0.0,1,0,1,0,0,81.0
flat,dlf new town heights,sector 90 ,175.0,5720.0,3059.44,Super Built up area 2727(253.35 sq.m.),2727.0,,,4,4,3+,17.0,South,Relatively New,0.0,1,0,1,0,0,72.0
flat,dlf new town heights,sector 91 ,175.0,7402.0,2364.23,Super Built up area 2364(219.62 sq.m.),2364.0,,,4,4,3+,9.0,South,Relatively New,0.0,1,0,1,0,0,110.0
flat,puri diplomatic greens,sector 111 ,265.0,11963.0,2215.16,Super Built up area 2215(205.78 sq.m.),2215.0,,,3,4,3+,19.0,South-East,Relatively New,2.0,1,1,1,1,0,140.0
