property_type,society,sector,price_in_lacs,price_per_sqft_inrs,builtup,bedRoom,bathroom,balcony,floorNum,agePossession,furnish_type,servant_room,study room,pooja room,store_room,others,luxury_score
flat,m3m heights,sector 65 ,233.0,18477.0,1141.0,2,2,3,35.0,Under Construction,0.0,0,0,0,0,0,105.0
flat,m3m heights,sector 65 ,279.0,14168.0,1969.23,3,3,3,26.0,New Property,0.0,0,0,0,0,0,76.0
flat,allure homes,sector 12 ,72.0,7272.0,1100.0,2,2,1,2.0,Relatively New,0.0,0,0,0,0,1,49.0
flat,zara aavaas,sector 104 ,40.0,7036.0,514.0,2,2,1,4.0,Relatively New,2.0,0,0,0,0,0,44.0
flat,sidhartha ncr one phase,sector 95 ,56.0,4105.0,1235.0,2,2,2,10.0,Relatively New,0.0,0,0,0,0,0,116.0
flat,chd avenue,sector 71 ,110.0,6790.0,1466.0,3,3,3,11.0,Relatively New,2.0,0,0,0,0,1,49.0
flat,ramprastha the edge towers,sector 37d ,71.0,5420.0,1100.0,2,2,3,10.0,New Property,0.0,0,0,0,0,1,60.0
flat,supertech araville,sector 79 ,78.0,6024.0,1172.0,2,2,3+,0.0,New Property,2.0,0,0,0,0,1,23.0
flat,imperia aashiyara,sector 37c ,40.0,5882.0,755.0,2,2,3,3.0,Under Construction,0.0,0,0,0,0,0,63.0
flat,la vida by tata housing,sector 113 ,185.0,11716.0,1429.0,3,2,2,7.0,New Property,0.0,0,0,0,0,0,70.0
flat,shapoorji pallonji joyville gurugram,sector 102 ,110.0,12181.0,817.0,2,2,1,8.0,Under Construction,0.0,0,0,0,0,0,8.0
flat,smart world orchard,sector 61 ,141.0,12250.0,1150.0,2,2,2,2.0,Under Construction,2.0,0,1,0,0,0,7.0
flat,supertech araville,sector 79 ,145.0,7455.0,2161.0,3,3,3,3.0,Relatively New,0.0,0,0,0,0,0,72.0
flat,smart world orchard,sector 61 ,220.00000000000003,13500.0,1778.0,3,3,2,1.0,Under Construction,2.0,0,0,0,0,0,113.0
flat,unitech the residences,sector 33 ,110.0,9909.0,1100.0,2,2,3,9.0,Moderately Old,0.0,0,0,0,0,0,71.0
flat,emaar imperial gardens,sector 102 ,205.0,9876.0,2250.0,3,4,3+,14.0,Relatively New,0.0,1,0,0,0,0,15.0
flat,sare homes,sector 92 ,60.0,5000.0,1333.0,3,2,3,4.0,Moderately Old,0.0,0,0,0,0,0,57.0
flat,greenopolis,sector 89 ,80.0,4820.0,1502.0,2,3,3,8.0,Under Construction,1.0,0,1,0,0,1,35.0
flat,pivotal devaan,sector 84 ,41.0,7032.0,565.0,2,2,2,10.0,New Property,0.0,0,0,0,0,0,21.0
flat,today callidora,sector 73 ,90.0,5548.0,1622.0,3,3,3,3.0,Under Construction,0.0,1,0,0,0,0,38.0
flat,"m m residency, krishna colony, gurgaon",sector 7,54.0,5888.0,1000.0,2,2,1,3.0,Relatively New,0.0,0,0,0,0,0,48.0
flat,signature global park 4,sector 36,82.0,7585.0,850.0,3,2,2,2.0,New Property,0.0,0,0,0,0,0,31.0
flat,chd avenue,sector 71 ,100.0,6734.0,1344.0,3,3,3+,3.0,Relatively New,0.0,0,0,0,0,0,16.0
flat,park royal apartment,sector 56 ,185.0,9024.0,2277.0,3,4,3,7.0,Old Property,0.0,1,0,0,0,0,57.0
flat,vatika boulevard residences and heights,sector 83 ,142.0,8000.0,1972.0,3,3,2,2.0,Relatively New,0.0,0,0,0,0,0,0.0
flat,signature global the millennia,sector 37d ,55.0,9166.0,610.0,2,2,3,3.0,New Property,2.0,0,0,0,0,0,0.0
flat,m3m heights,sector 65 ,229.0,15980.0,1592.0,2,2,3,8.0,Under Construction,0.0,0,1,0,0,0,103.0
flat,shapoorji pallonji joyville gurugram,sector 102 ,97.0,10601.0,747.0,2,2,2,12.0,New Property,0.0,0,0,0,0,0,21.0
flat,tulip monsella,sector 53 ,825.0,28000.0,2661.0,3,4,3,8.0,Under Construction,0.0,1,0,0,0,0,20.0
flat,shyamkunj ashok vihar pahse 2,sector 3 phase 2,30.0,4444.0,750.0,2,2,1,1.0,Relatively New,0.0,0,0,0,0,0,77.0
flat,godrej nature plus,sector 33,165.0,14335.0,1279.0,2,2,3,1.0,Under Construction,0.0,0,0,0,0,0,146.0
flat,m3m heights,sector 65 ,199.0,15793.0,1140.0,2,2,2,26.0,Under Construction,0.0,0,0,0,0,0,0.0
flat,m3m the marina,sector 68 ,100.0,12500.0,889.0,2,2,3,21.0,Relatively New,2.0,0,0,0,0,0,49.0
flat,emaar digihomes,sector 62 ,425.0,26562.0,1600.03,3,3,3,8.0,Under Construction,0.0,0,1,0,0,0,56.0
flat,umang monsoon breeze,sector 78 ,125.0,5000.0,2300.0,4,4,3,2.0,Relatively New,0.0,1,0,1,0,1,38.0
flat,mapsko paradise,sector 83 ,95.0,6300.0,1489.0,3,3,3,1.0,Moderately Old,0.0,0,0,0,0,0,0.0
flat,cancon enclave,sector 4 ,105.0,7777.0,1500.0,3,2,2,2.0,New Property,0.0,0,0,0,0,0,53.0
flat,tata primanti,sector 72 ,410.0,14100.0,2629.0,4,5,3+,39.0,New Property,0.0,1,0,0,0,1,52.0
flat,mrg world ultimus,sector 90 ,50.0,6983.0,795.0,2,2,2,1.0,Under Construction,0.0,0,0,0,0,0,43.0
flat,sonata group housing gh 24,manesar,165.0,5892.0,3111.0,4,3,3,8.0,New Property,0.0,1,0,0,0,0,54.0
flat,bptp pedestal,sector 70a ,160.0,10158.0,1750.0,3,3,3,2.0,New Property,2.0,1,0,0,0,1,34.0
flat,smart world orchard,sector 61 ,210.0,13750.0,1534.0,3,2,3,3.0,Under Construction,0.0,0,0,0,0,0,60.0
flat,hsiidc sidco aravali,manesar,90.0,3648.0,2233.0,4,4,3,7.0,Moderately Old,0.0,0,0,0,0,0,68.0
flat,godrej aria,sector 79 ,110.0,7772.0,1223.0,2,2,3+,4.0,New Property,0.0,0,0,0,0,0,24.0
flat,assotech blith,sector 99 ,92.0,6739.0,1235.0,2,2,3+,22.0,Under Construction,0.0,0,0,0,0,0,78.0
flat,sare crescent parc,sector 92 ,70.0,5556.0,140.0,3,3,2,14.0,Under Construction,0.0,0,0,0,0,0,45.0
flat,unitech vistas,sector 70 ,99.0,6325.0,1416.0,3,4,2,11.0,Under Construction,0.0,0,0,0,0,0,0.0
flat,supertech araville,sector 79 ,71.5,6061.0,1280.0,2,2,3+,17.0,New Property,0.0,0,0,0,0,1,0.0
flat,ansal housing highland park,sector 103 ,87.5,6429.0,1232.0,2,2,3,3.0,New Property,0.0,0,0,0,0,0,0.0
flat,tulip white,sector 69 ,91.0,6862.0,1473.0,3,2,2,12.0,Moderately Old,0.0,0,0,0,0,0,46.0
flat,mapsko casa bella,sector 82 ,125.0,6377.0,1774.0,3,4,3+,8.0,Under Construction,0.0,0,0,0,0,0,0.0
flat,unitech uniworld gardens,sector 47 ,105.0,10531.0,1108.0,2,2,2,3.0,Relatively New,0.0,0,0,0,0,0,59.0
flat,ild grand,sector 37c ,66.0,5038.0,1310.0,2,2,3+,14.0,Relatively New,0.0,0,0,0,0,0,174.0
flat,m3m capital,sector 113 ,183.0,13969.0,1310.0,2,2,0,7.0,New Property,2.0,0,0,0,0,0,156.0
flat,unitech vistas,sector 70 ,52.56,4800.0,991.0,2,2,2,9.0,Under Construction,0.0,0,0,0,0,1,49.0
flat,ramprastha the edge towers,sector 37d ,80.0,5797.0,1300.0,2,2,3,2.0,Relatively New,1.0,0,0,0,0,0,49.0
flat,smart world gems,sector 89 ,171.0,12000.0,1423.0,3,2,0,3.0,New Property,1.0,0,0,0,0,0,107.0
flat,sapphire eighty three,sector 83 ,65.0,9286.0,700.0,1,1,0,6.0,Relatively New,2.0,0,0,0,0,0,139.0
flat,pareena coban residences,sector 99a ,130.0,6510.0,1997.0,3,3,0,16.0,Relatively New,2.0,0,0,0,0,0,130.0
flat,sare crescent parc,sector 92 ,82.0,5384.0,1523.0,3,3,3+,12.0,Relatively New,0.0,0,0,0,0,0,103.0
flat,dlf the grove,sector 54 ,570.0,41245.0,1381.99,3,3,3,1.0,Moderately Old,0.0,0,0,0,0,0,101.0
flat,baani city center,sector 63 ,88.0,10945.0,804.0,1,1,2,4.0,New Property,0.0,0,0,0,0,0,67.0
flat,indiabulls enigma,sector 110 ,400.0,9851.0,3350.0,4,4,3,17.0,New Property,0.0,0,0,0,0,0,65.0
flat,ss the leaf,sector 85 ,193.0,8075.0,2400.0,3,4,3,7.0,Relatively New,0.0,1,0,0,0,0,79.0
flat,smart world one dxp,sector 113 ,345.0,13269.0,2353.0,4,4,3,11.0,Under Construction,0.0,1,1,0,0,0,65.0
flat,sukhshanti apartment,sector 56 ,170.0,7727.0,2200.0,3,3,3,4.0,Moderately Old,2.0,0,1,0,0,0,12.0
flat,m3m golfestate,sector 65 ,615.0,15998.0,4270.0,3,5,3+,1.0,Relatively New,0.0,1,0,0,0,0,45.0
flat,bestech park view residency,sector 2,140.0,7865.0,1611.0,3,3,3+,6.0,Old Property,2.0,0,0,0,0,0,104.0
flat,ss almeria,sector 84 ,148.0,7400.0,1624.0,3,3,2,1.0,New Property,2.0,1,0,0,1,0,80.0
flat,jmd gardens,sector 33 ,325.0,7510.0,4808.0,4,4,3+,17.0,Old Property,1.0,1,0,0,0,0,71.0
flat,ireo victory valley,sector 67 ,349.0,13000.0,2724.0,3,3,3,19.0,Relatively New,0.0,1,0,0,0,0,158.0
flat,emaar digihomes,sector 62 ,215.0,14257.0,1675.0,2,2,3,31.0,Under Construction,2.0,0,0,0,0,0,121.0
flat,godrej nature plus,sector 33,140.0,9333.0,1448.0,2,2,3,14.0,Under Construction,0.0,0,0,0,0,0,152.0
flat,dlf carlton estate,sector 43,200.0,14214.0,1273.0,3,3,2,5.0,Moderately Old,0.0,0,0,0,0,0,119.0
flat,smart world orchard,sector 61 ,230.0,14110.0,1475.0,3,3,2,2.0,Under Construction,0.0,0,1,0,0,0,67.0
flat,signature global park,sohna road,54.0,7248.0,828.0,2,1,3,1.0,New Property,0.0,0,0,0,0,0,44.0
flat,railway officers rpf society,sector 9a ,125.0,6921.0,2006.0,4,3,3,1.0,Old Property,0.0,1,0,0,0,0,143.0
flat,godrej air,sector 85 ,105.0,10603.0,102.0,2,2,1,15.0,Under Construction,2.0,0,0,0,0,0,72.0
flat,emaar mgf palm hills,sector 77 ,125.0,8620.0,1611.0,3,4,3,1.0,Relatively New,2.0,1,0,0,0,0,26.0
flat,maruti vihar,sector 28 ,100.0,9090.0,996.0,1,1,1,1.0,Old Property,0.0,0,1,1,0,0,73.0
flat,vasant appartments,sector 14 ,170.0,7391.0,2555.0,5,5,2,2.0,Old Property,0.0,0,1,1,1,0,0.0
flat,ansal heights 86,sector 86 ,130.0,4666.0,2522.0,4,6,2,11.0,New Property,2.0,1,0,0,0,1,157.0
flat,shapoorji pallonji joyville gurugram,sector 102 ,212.0,16960.0,1852.0,3,3,3,9.0,Relatively New,0.0,0,0,0,0,0,49.0
flat,puri the aravallis,sector 61 ,390.0,33209.0,1174.38,3,4,3+,33.0,Under Construction,1.0,1,0,0,0,0,49.0
flat,the close north,sector 50,300.0,11516.0,2358.0,3,3,3+,14.0,Old Property,1.0,1,0,0,0,0,107.0
flat,smart world orchard,sector 61 ,220.00000000000003,14202.0,1721.0,3,3,2,4.0,New Property,2.0,0,0,0,0,0,139.0
flat,emaar gurgaon greens,sector 102 ,135.0,8181.0,1314.0,3,3,3,5.0,Relatively New,0.0,1,0,0,0,0,103.0
flat,godrej nature plus,sector 33,167.0,10500.0,1856.0,3,2,2,18.0,Under Construction,0.0,0,0,0,0,0,101.0
flat,landmark the residency,sector 103 ,90.0,6666.0,1222.0,2,2,2,1.0,Relatively New,0.0,0,0,0,0,0,65.0
flat,m3m capital,sector 113 ,237.0,11500.0,2060.0,4,4,3+,20.0,Under Construction,0.0,0,1,0,0,0,65.0
flat,emaar imperial gardens,sector 102 ,198.0,9900.0,2222.0,3,3,3+,9.0,Relatively New,2.0,1,0,0,0,0,12.0
flat,dlf belvedere towers,sector 25,370.0,17619.0,2333.0,4,4,3,18.0,Old Property,0.0,1,0,0,0,0,45.0
flat,m3m crown,sector 111 ,467.0,17000.0,3055.0,4,4,3+,8.0,Under Construction,2.0,0,0,0,0,0,104.0
flat,godrej,sector 79 ,129.0,8206.0,1423.0,2,2,3,4.0,New Property,2.0,0,0,0,0,0,80.0
flat,central park resorts,sector 48 ,365.0,15240.0,2395.01,3,3,3+,9.0,Relatively New,1.0,0,0,0,0,1,71.0
flat,sukhshanti apartment,sector 56 ,170.0,7727.0,2200.0,3,3,3,4.0,Moderately Old,0.0,0,1,0,0,0,86.0
flat,m3m golfestate,sector 65 ,615.0,15998.0,4270.0,3,5,3+,1.0,Relatively New,0.0,1,0,0,0,0,72.0
flat,bestech park view residency,sector 2,140.0,7865.0,1611.0,3,3,3+,6.0,Old Property,2.0,0,0,0,0,0,121.0
flat,ss almeria,sector 84 ,148.0,7400.0,1624.0,3,3,2,1.0,New Property,0.0,1,0,0,1,0,119.0
flat,ireo victory valley,sector 67 ,349.0,13000.0,2724.0,3,3,3,19.0,Relatively New,0.0,1,0,0,0,0,44.0
flat,emaar digihomes,sector 62 ,215.0,14257.0,1675.0,2,2,3,31.0,Under Construction,2.0,0,0,0,0,0,72.0
flat,dlf carlton estate,sector 43,200.0,14214.0,1273.0,3,3,2,5.0,Moderately Old,2.0,0,0,0,0,0,26.0
flat,signature global park,sohna road,54.0,7248.0,828.0,2,1,3,1.0,New Property,0.0,0,0,0,0,0,0.0
flat,railway officers rpf society,sector 9a ,125.0,6921.0,2006.0,4,3,3,1.0,Old Property,0.0,1,0,0,0,0,42.0
flat,godrej air,sector 85 ,105.0,10603.0,102.0,2,2,1,15.0,Under Construction,0.0,0,0,0,0,0,60.0
flat,emaar mgf palm hills,sector 77 ,125.0,8620.0,1611.0,3,4,3,1.0,Relatively New,2.0,1,0,0,0,0,113.0
flat,maruti vihar,sector 28 ,100.0,9090.0,996.0,1,1,1,1.0,Old Property,2.0,0,1,1,0,0,77.0
flat,vasant appartments,sector 14 ,170.0,7391.0,2555.0,5,5,2,2.0,Old Property,0.0,0,1,1,1,0,49.0
flat,ansal heights 86,sector 86 ,130.0,4666.0,2522.0,4,6,2,11.0,New Property,2.0,1,0,0,0,1,81.0
flat,shapoorji pallonji joyville gurugram,sector 102 ,212.0,16960.0,1852.0,3,3,3,9.0,Relatively New,0.0,0,0,0,0,0,55.0
flat,the close north,sector 50,300.0,11516.0,2358.0,3,3,3+,14.0,Old Property,1.0,1,0,0,0,0,128.0
flat,emaar gurgaon greens,sector 102 ,135.0,8181.0,1314.0,3,3,3,5.0,Relatively New,2.0,1,0,0,0,0,35.0
flat,landmark the residency,sector 103 ,90.0,6666.0,1222.0,2,2,2,1.0,Relatively New,0.0,0,0,0,0,0,24.0
flat,emaar imperial gardens,sector 102 ,198.0,9900.0,2222.0,3,3,3+,9.0,Relatively New,0.0,1,0,0,0,0,100.0
flat,dlf belvedere towers,sector 25,370.0,17619.0,2333.0,4,4,3,18.0,Old Property,0.0,1,0,0,0,0,68.0
flat,godrej,sector 79 ,129.0,8206.0,1423.0,2,2,3,4.0,New Property,0.0,0,0,0,0,0,49.0
flat,tulip monsella,sector 53 ,560.0,19363.0,2618.0,3,3,3+,1.0,Under Construction,2.0,0,0,0,0,0,123.0
flat,sare crescent parc royal greens phase 1,sector 92 ,125.0,5832.0,1940.0,4,4,3,20.0,Relatively New,1.0,1,0,0,0,0,97.0
flat,aipl club residences,sector 70a ,127.0,9777.0,1449.0,2,2,3+,24.0,Relatively New,0.0,0,0,0,0,1,38.0
flat,experion the heartsong,sector 108 ,136.0,6542.0,1343.0,3,2,3+,2.0,Relatively New,0.0,1,1,0,0,0,31.0
flat,signature global city,sector 37d ,100.0,8160.0,1250.0,3,3,3,4.0,Under Construction,2.0,0,0,0,0,0,95.0
flat,bestech park view city,sector 48 ,425.0,9334.0,4121.0,4,5,3+,14.0,Moderately Old,0.0,0,1,0,0,0,76.0
flat,emaar palm gardens,sector 83 ,180.0,9473.0,1720.0,3,3,3+,9.0,Relatively New,0.0,0,0,0,0,0,84.0
flat,chd avenue,sector 71 ,125.0,6597.0,1578.0,3,4,2,14.0,Relatively New,2.0,1,1,1,0,1,26.0
flat,mvn athens,sohna road,27.0,5897.0,508.0,2,2,1,4.0,Relatively New,0.0,0,0,0,0,1,174.0
flat,mahindra luminare,sector 59 ,550.0,18181.0,2738.0,3,3,1,26.0,Under Construction,0.0,1,0,0,0,0,128.0
flat,raheja navodaya,sector 92 ,85.0,4271.0,1801.0,3,3,3,2.0,Relatively New,0.0,0,0,0,0,0,19.0
flat,godrej nature plus,sector 33,107.0,7725.0,1254.0,2,2,2,14.0,Under Construction,0.0,0,0,0,0,0,89.0
flat,m3m urbana,sector 67 ,95.0,10895.0,826.0,1,1,1,17.0,Relatively New,2.0,0,0,0,0,0,149.0
flat,experion the heartsong,sector 108 ,87.0,11845.0,978.0,2,3,3,2.0,Relatively New,1.0,1,0,0,0,0,49.0
flat,sobha city,sector 108 ,410.0,23401.0,2343.0,4,5,3,25.0,New Property,2.0,1,1,0,0,0,47.0
flat,godrej nature plus,sector 33,127.0,9182.0,1252.0,2,2,3+,9.0,Under Construction,2.0,0,0,0,0,0,31.0
flat,smart world orchard,sector 61 ,147.0,12782.0,1278.0,2,2,2,4.0,Under Construction,0.0,0,1,0,0,0,118.0
flat,emaar mgf the palm drive,sector 66 ,345.0,15681.0,2000.0,3,4,3,6.0,Relatively New,0.0,1,0,0,0,0,26.0
flat,bestech park view residency,sector 2,118.0,7539.0,1416.0,2,2,3,5.0,Old Property,0.0,0,1,0,0,0,109.0
flat,bestech park view residency,sector 2,155.0,8072.0,1738.0,3,4,3+,4.0,Old Property,0.0,1,0,0,0,0,72.0
flat,m3m merlin,sector 67 ,339.0,14376.0,2100.0,3,4,3,14.0,Relatively New,0.0,1,0,0,0,0,174.0
flat,dlf the skycourt,sector 86 ,154.0,9221.0,1780.0,3,3,3+,15.0,Relatively New,2.0,1,0,0,0,0,49.0
flat,emaar gurgaon greens,sector 102 ,142.0,8606.0,1314.0,3,3,3,7.0,Relatively New,0.0,1,0,0,0,0,49.0
flat,afnhb jalvayu vihar,sector 30 ,130.0,10000.0,1401.0,3,3,2,2.0,Old Property,1.0,0,0,0,0,0,42.0
flat,dlf regency park,sector 28,225.0,14516.0,1700.0,3,3,2,16.0,Old Property,0.0,1,0,0,0,0,53.0
flat,ireo victory valley,sector 67 ,350.0,14583.0,2490.0,3,4,3,24.0,Relatively New,0.0,1,0,1,0,0,38.0
flat,ambience creacions,sector 22 ,480.0,19200.0,2777.0,4,6,3+,10.0,New Property,0.0,1,0,1,0,0,76.0
flat,signature global city 92,sector 92 ,78.0,8047.0,1083.0,2,2,2,2.0,New Property,2.0,0,0,0,0,0,160.0
flat,the khushboo cooperative housing society ltd,sector 9a ,88.0,4888.0,1438.0,3,3,2,2.0,Old Property,2.0,0,0,0,0,0,119.0
flat,adani m2k oyster grande,sector 102 ,260.0,10007.0,2351.0,3,3,3,2.0,Relatively New,1.0,1,1,0,1,0,0.0
flat,dlf belvedere towers,sector 25,340.0,13765.0,2744.0,4,4,3,1.0,Old Property,1.0,1,0,0,0,0,22.0
flat,sobha city,sector 108 ,290.0,14478.0,2003.04,3,4,2,8.0,New Property,2.0,0,0,0,0,0,131.0
flat,raheja vedaanta,sector 108 ,70.0,4651.0,1362.0,2,2,2,12.0,Moderately Old,2.0,0,0,0,0,0,49.0
flat,dlf the skycourt,sector 86 ,150.0,9740.0,1780.0,3,3,3+,18.0,Relatively New,1.0,0,1,0,0,0,111.0
flat,suncity vatsal valley,gwal pahari,128.0,9552.0,1489.0,3,3,3,1.0,Relatively New,2.0,0,0,0,0,0,135.0
flat,m3m capital,sector 113 ,251.0,14800.0,1695.95,3,3,3+,2.0,Under Construction,0.0,0,1,0,0,0,49.0
flat,dlf city plots phase 3,sector 24,650.0,18571.0,3888.0,4,5,3+,3.0,New Property,0.0,1,0,0,0,0,93.0
flat,bestech altura,sector 79 ,185.0,8604.0,1650.0,3,3,3,7.0,New Property,2.0,1,0,0,0,0,88.0
flat,indiabulls centrum park,sector 103 ,245.00000000000003,8521.0,2602.0,4,6,3,5.0,Relatively New,2.0,1,0,0,0,0,81.0
flat,orris aster court premier,sector 85 ,138.0,6509.0,1616.0,3,4,2,6.0,Relatively New,0.0,1,0,0,0,0,174.0
flat,paras quartier,gwal pahari,590.0,11028.0,4842.0,4,4,3+,19.0,New Property,0.0,1,1,1,1,0,100.0
flat,mapsko casa bella,sector 82 ,300.0,6134.0,4426.0,4,6,3+,25.0,Relatively New,2.0,1,0,1,0,0,49.0
flat,samadhan shri kamal cghs,sector 1 ,201.0,11426.0,1955.0,4,4,3+,10.0,Moderately Old,0.0,0,0,0,0,0,158.0
flat,navjyoti apartment,sector 38 ,210.0,11938.0,1954.0,4,4,3+,10.0,Old Property,0.0,0,0,0,0,0,55.0
flat,ambience lagoon,sector 24,425.0,13281.0,3201.0,3,4,3+,3.0,Old Property,0.0,1,0,0,1,0,121.0
flat,orchid petals,sector 49 ,255.0,12318.0,2060.0,3,4,3,8.0,Relatively New,0.0,0,1,0,0,0,49.0
flat,friends apartment,sector 52 ,200.0,8510.0,2091.0,4,3,3,5.0,Moderately Old,2.0,1,0,0,0,0,37.0
flat,the close south,sector 50,325.0,12810.0,2818.0,3,4,3+,4.0,Old Property,0.0,1,0,0,0,0,52.0
flat,hero homes,dwarka expressway ,160.0,7825.0,1529.0,3,3,3,1.0,New Property,2.0,0,0,0,0,0,174.0
flat,bestech park view residency,sector 2,150.0,7825.0,1738.0,3,4,3+,10.0,Moderately Old,0.0,1,0,0,0,0,120.0
flat,sobha city,sector 108 ,375.0,14938.0,2121.0,3,3,2,16.0,New Property,0.0,1,0,0,0,0,158.0
flat,bestech park view residency,sector 2,95.0,6709.0,1573.0,2,2,3,10.0,Old Property,2.0,0,0,0,0,0,49.0
flat,cghs rail vihar,sector 15 ,140.0,10769.0,1444.0,4,3,3,3.0,Old Property,0.0,0,0,0,0,0,49.0
flat,dlf the skycourt,sector 86 ,156.0,8087.0,1580.0,3,4,3+,17.0,Relatively New,0.0,0,0,0,1,0,5.0
flat,emaar gurgaon greens,sector 102 ,135.0,8181.0,1314.0,3,3,3,9.0,Relatively New,1.0,1,0,0,0,0,174.0
flat,shapoorji pallonji joyville gurugram,sector 102 ,140.0,10378.0,1166.0,2,2,2,11.0,New Property,2.0,0,0,0,0,0,79.0
flat,dlf regency park,sector 28,226.0,13696.0,1700.0,3,3,2,19.0,Old Property,0.0,1,0,0,0,0,38.0
flat,eldeco accolade,sector 33,120.0,8043.0,1492.0,2,2,2,0.0,New Property,0.0,0,1,0,0,0,125.0
flat,bptp terra,sector 37d ,208.0,10000.0,2211.0,4,4,3,0.0,New Property,2.0,1,1,1,0,0,120.0
flat,ss the leaf,sector 85 ,175.0,7267.0,2179.0,3,4,3,8.0,Relatively New,2.0,1,0,0,0,0,76.0
flat,ireo victory valley,sector 67 ,299.0,11832.0,2200.0,3,3,3,4.0,Relatively New,2.0,1,0,0,0,0,117.0
flat,emaar digihomes,sector 62 ,210.0,14254.0,1365.0,2,2,2,30.0,New Property,0.0,1,0,0,0,0,65.0
flat,ireo victory valley,sector 67 ,287.0,11903.0,2095.0,3,3,3+,16.0,Relatively New,2.0,1,0,0,0,0,159.0
flat,dlf regency park,sector 28,235.0,13224.0,1608.0,3,3,2,18.0,Old Property,2.0,1,0,0,0,0,150.0
flat,emaar mgf emerald floors premier,sector 65 ,235.0,14242.0,1650.0,3,3,3,2.0,Relatively New,0.0,1,1,0,0,0,102.0
flat,indiabulls centrum park,sector 103 ,190.0,5681.0,3715.0,3,4,3+,10.0,Relatively New,2.0,1,1,1,0,1,120.0
flat,orris carnation residency,sector 85 ,72.0,4881.0,1350.0,3,3,2,9.0,Moderately Old,2.0,0,0,0,0,1,118.0
flat,sbr minda sec 1 imt manesar,manesar,65.0,4259.0,1695.0,3,2,3+,6.0,Moderately Old,2.0,0,0,0,0,0,62.0
flat,dlf the ultima,sector 81 ,234.0,11185.0,1760.0,3,4,3+,14.0,Relatively New,2.0,1,0,0,0,0,111.0
flat,m3m capital,sector 113 ,257.0,15575.0,2060.0,4,5,3+,25.0,Under Construction,0.0,0,1,0,0,0,125.0
flat,bptp terra,sector 37d ,171.0,7804.0,2191.0,3,3,3+,7.0,Relatively New,0.0,0,1,0,0,0,45.0
flat,indiabulls enigma,sector 110 ,379.0,9895.0,3466.0,5,5,3,4.0,Relatively New,0.0,1,0,0,0,1,61.0
flat,the lions cghs,sector 56 ,205.0,7884.0,2600.0,4,4,3+,7.0,Old Property,2.0,0,0,0,1,0,84.0
flat,m3m golfestate,sector 65 ,520.0,17455.0,2696.0,3,3,3,18.0,Relatively New,2.0,1,1,0,0,0,128.0
flat,emaar mgf the palm drive,sector 66 ,320.0,17777.0,1800.08,3,3,3,12.0,Relatively New,2.0,1,1,1,1,0,131.0
flat,afnhb jalvayu vihar,sector 30 ,69.0,7272.0,896.0,2,2,1,3.0,Old Property,0.0,0,0,0,0,0,49.0
flat,experion windchants,sector 112 ,375.0,13383.0,2225.0,3,3,2,21.0,Relatively New,2.0,1,0,0,0,0,114.0
flat,experion windchants,sector 112 ,365.0,12312.0,2225.0,3,4,3+,14.0,Relatively New,0.0,1,0,0,0,0,95.0
flat,experion windchants,sector 112 ,549.0,11584.0,3655.0,4,5,3+,5.0,Relatively New,0.0,1,0,0,0,0,37.0
flat,antriksh heights,sector 84 ,105.0,5011.0,1896.0,4,4,3+,3.0,New Property,2.0,0,1,0,0,0,19.0
flat,sobha city,sector 108 ,335.0,13266.0,2525.25,3,4,2,19.0,New Property,2.0,0,0,0,0,0,49.0
flat,unitech uniworld gardens,sector 47 ,240.0,11505.0,1888.0,3,3,3+,10.0,Moderately Old,0.0,1,0,0,0,0,40.0
flat,park royal apartment,sector 56 ,171.0,7600.0,2251.0,3,3,3+,5.0,Moderately Old,2.0,1,0,0,0,0,38.0
flat,elan the presidential,sector 106 ,630.0,15384.0,3797.0,5,6,3+,10.0,Under Construction,2.0,0,0,0,0,0,97.0
flat,raheja atharva,sector 109 ,220.00000000000003,9490.0,2575.0,3,3,2,7.0,Moderately Old,0.0,1,0,0,0,0,128.0
flat,indiabulls enigma,sector 110 ,325.0,9558.0,3077.0,4,4,3,11.0,Relatively New,0.0,1,0,0,0,1,165.0
flat,central park resorts,sector 48 ,1125.0,28266.0,4422.0,4,5,3+,2.0,Relatively New,2.0,1,0,1,0,0,158.0
flat,central park flower valley,sector 33,330.0,13750.0,2666.0,3,3,3,2.0,Under Construction,0.0,1,1,1,1,0,102.0
flat,bestech park view residency,sector 2,151.0,7869.0,1738.0,3,4,3+,7.0,Moderately Old,0.0,1,0,0,0,0,105.0
flat,emaar gurgaon greens,sector 102 ,138.0,13495.0,1314.0,3,3,3,6.0,Relatively New,2.0,1,0,0,0,0,119.0
flat,emaar mgf the palm drive,sector 66 ,460.0,18400.0,2882.0,3,3,3,11.0,Relatively New,2.0,1,1,1,1,0,167.0
flat,emaar gurgaon greens,sector 102 ,140.0,8484.0,1413.0,3,3,3,9.0,Relatively New,0.0,1,0,0,0,0,115.0
flat,emaar mgf emerald floors premier,sector 65 ,350.0,17721.0,1975.06,4,4,3,4.0,Relatively New,0.0,1,0,0,0,0,174.0
flat,mapsko royale ville,sector 82 ,99.0,5530.0,1620.0,3,4,2,14.0,New Property,1.0,1,0,0,0,0,174.0
flat,emaar mgf emerald floors premier,sector 65 ,265.0,16060.0,1650.06,3,3,3,5.0,Relatively New,1.0,1,1,0,0,0,174.0
